artist_id,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,key_confidence,loudness,mode,mode_confidence,release,song_hotttnesss,song_id,tempo,title,track_id,year
ARB0T441187FB3B064,40.71455,New York,-74.00712,Grachan Moncur III,0.0,474.06975,0.0,6,0.49,-11.535,1,0.286,Evolution (Rudy Van Gelder Edition),0.22509597383833704,SOOGUFF12A8C142BC7,152.213,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),TRAPUED128F92C5741,0
AR9AN471187B99E0DA,33.74831,Atlanta Georgia USA,-84.39111,Scott Wesley Brown,0.0,234.78812,0.0,2,0.783,-12.38,1,0.753,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,-1.0,SORFVTH12A58A7D001,160.443,Pray For Me (One Step Closer Album Version),TRAVGFX128F14ADFED,0
ARG1FA61187B994921,41.0981,"Youngstown, OH",-80.65079,Bobby Marchan,0.0,156.23791,0.0,5,0.704,-10.26,1,0.573,The First Take Is The Deepest - Previously Unissued Alternate Versions From The Vaults Of Ace MS.,-1.0,SODIUET12A8C144375,79.531,It Hurts Me To My Heart,TRAWGSI128F92D3E8D,0
ARV4KO21187FB38008,37.80506,"Oakland, CA",-122.27302,Del Tha Funkee Homosapien,0.0,257.69751,0.0,2,0.017,-9.495,1,0.355,The Best Of Del Tha Funkee Homosapien [The Elektra Years]: The B-Boy Handbook,0.7589737942764473,SOQMWJG12A6701E1AC,99.566,Mistadobalina,TRAEBSY128E07873C0,1991
AR1GW0U1187B9B29FD,44.97903,"Minneapolis, MN",-93.26493,Prince With 94 East,0.0,364.5122,0.0,4,0.496,-12.998,1,0.395,Prince With 94 East's You Can Be My Teacher,-1.0,SOWXNPJ12AB0185A17,85.006,Dance To The Music Of The World - Original Re-Mix (Practice Session),TRAPYCB128F930CD70,0
ARTIGQM1187B98D1F2,51.59109,"Muswell Hill, London, England",-0.14858,Ray Davies,0.0,222.79791,0.0,4,0.773,-15.646,1,0.694,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,0.4541929882180224,SOOJMEN12AB017B79F,106.895,See My Friends,TRASQCW12903CA07D9,0
ARWNRBH1187B9B7E68,48.88437,"Neuilly-sur-Seine, France",2.26934,Philippe Sarde,0.0,158.82404,0.0,2,0.492,-22.35,0,0.42,Le Mystère de la Chambre Jaune (Bande Originale du Film),-1.0,SOWFQKL12AB017D754,85.691,Le Presbytère n'a rien perdu de son Charme,TRABGUV128F9310D99,0
AR20CFC1187B98A25D,0.0,"Albany, GA",0.0,Ray Charles,0.0,87.06567,0.0,5,0.347,-16.077,1,0.336,Pure Genius: The Complete Atlantic Recordings 1952-1960,-1.0,SOOSGYY12A8135690B,97.302,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),TRAEVYV128F4231BA7,0
ARIWB161187B9AA1D5,0.0,"Forest Hills, Queens, New York City, NY, USA",0.0,Simon & Garfunkel,0.0,138.70975,0.0,2,0.97,-10.222,1,0.621,The Collection,-1.0,SODTEMK12AF72A7210,181.41,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),TRAMPCW128F92CC022,1966
AR342K51187B98B571,0.0,NA,0.0,Olivier Messiaen,0.0,462.0273,0.0,2,0.878,-42.472,1,0.543,Messiaen Oeuvres Orgue,-1.0,SOXHXDU12A8C13BAF0,131.619,Les Corps Glorieux (7 Visions De La Vie Des Ressuscités) (1939) : VII Le Mystère De La Sainte-Trinité,TRAMSIH128F42990AB,0
AR0CANF1187B9AF35F,34.05349,"Los Angeles, California",-118.24532,Dilated Peoples Featuring Capleton,0.0,311.06567,0.0,2,0.126,-4.08,1,0.221,20/20,0.5400092769273654,SOLXXRJ12A6D4F7260,158.327,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),TRATMBK128F146BB52,2006
ARMPRI31187FB4F7D9,39.37413,"Volos, Greece",22.95775,Vangelis,0.0,297.76934,0.0,4,0.139,-15.235,0,0.32,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey,-1.0,SOEFBHK12A8C1350A0,173.712,Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,TRAVIZG128F4266E68,0
ARTIGQM1187B98D1F2,51.59109,"Muswell Hill, London, England",-0.14858,Ray Davies,0.0,151.87546,0.0,7,0.313,-11.298,1,0.592,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,0.41967427880955327,SOYCJFP12AB017B7C4,123.085,Picture Book,TRAVPQQ128F92F998A,0
ART3O5Z1187B9AB043,32.77815,"Dallas, TX",-96.7954,Stevie Ray Vaughan And Double Trouble,0.0,551.91465,0.0,6,0.439,-17.293,0,0.465,The Essential Stevie Ray Vaughan And Double Trouble,-1.0,SOQXGVE12CF5F86D20,113.447,Tin Pan Alley (aka Roughest Place In Town),TRBDWRY128F427991E,2005
AR2F4501187FB3EC2E,0.0,"Minneapolis/St. Paul, MN",0.0,Sounds Of Blackness,0.0,235.65016,0.0,1,0.486,-6.171,0,0.353,The Night Before Christmas 2,-1.0,SOQSCFU12A8C13DAC3,152.017,"Silent Night (Featuring Geoffrey Jones_ Terrence \"T-Bone\" Frierson_ Billy Steele)",TRBEKJN128F42891EE,0
AROKPWU11F50C48F1B,0.0,NA,0.0,Dennis O'Neill,0.0,377.75628,0.0,8,0.397,-27.905,1,0.176,Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo,-1.0,SOYHNSI12A8C1346E2,66.807,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,TRBGRIM128F424E1D3,0
ARASWKT1187B9923B7,38.62774,"St. Louis, MO",-90.19951,Felix Slatkin/Concert Arts Symphonic Band,0.0,108.35546,0.0,5,0.83,-16.154,1,0.825,The Military Band - Salute to the Services,-1.0,SOCAYHA12A8C13683A,92.499,The Star-Spangled Banner (1998 Digital Remaster),TRBIDYF128F42680C4,0
ARRPFCU1187FB5402E,0.0,NA,0.0,Oldelaf et Monsieur D,0.0,296.93342,0.0,2,0.202,-7.817,1,0.28,Dernière Chance d'être disque d'or (Edition Spéciale: nouvel album + best of 5 titres),-1.0,SOGEONB12A8C1429C7,145.323,La fête à la prison,TRAFWMO128F92E8216,2009
AR9SU0S1187FB53D0F,37.27188,California,-119.27023,Easy Star All-Stars,0.0,196.23138,0.0,4,0.212,-9.311,1,0.253,Easy Star's Lonely Hearts Dub Band,0.45404276609111616,SOAGBCW12AB0183D8F,183.048,With a Little Dub From My Friends (feat. Luciano and U Roy),TRBHOXO128F932A739,2009
AR5LZJD1187FB4C5E5,35.66693,NC,-80.46935,Britt Nicole,0.0,204.06812,0.0,6,0.606,-5.157,1,0.514,Hanging On (Premiere Performance Plus Track),0.2364201822307364,SOGXFIF12A58A78CC4,160.165,Hanging On (Medium Key Performance Track Without Background Vocals),TRAAKVZ12903D074BB,0
ARGIABO1187FB4B3B5,35.32689,"Robbinsville, NC",-83.80489,Ronnie Milsap,0.0,171.25832,0.0,5,0.559,-6.652,0,0.566,Up To Zion (Premiere Performance Plus Track),0.0,SONFXQX12AB01872A4,88.947,Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),TRADRDP12903CC6522,0
ARUKJUP12086C14589,0.0,NA,0.0,Ramón Vargas_ Sängerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,0.0,207.04608,0.0,0,0.705,-21.881,1,0.624,Christmas With Ramón Vargas,-1.0,SOVYTTY12A8C131260,69.538,Adeste fideles,TRACUWW128F4248CAA,0
ARRX4FO1187FB58DD6,30.33138,"Jacksonville, FL",-81.6558,Jackie Davis,0.0,166.39955,0.0,0,0.208,-16.422,0,0.934,Ultra-Lounge / Organs In Orbit  Volume Eleven,0.5859797661092777,SOOUFTE12AB0183D19,134.3,Love Is Just Around The Corner (1996 Digital Remaster),TRASXEL128F93499DF,0
ARKCTSM11F4C83C839,0.0,NA,0.0,Columbia Symphony Orchestra;Igor Stravinsky,0.0,135.88853,0.0,4,0.391,-22.177,0,0.137,Stravinsky Conducts Stravinsky,-1.0,SOTCFVP12A8C13636A,71.998,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,TRAYWDO128F426DD31,0
ARWBYIR11F4C83B3FE,38.8235,Maryland,-75.92381,Double Image,0.0,348.42077,0.0,7,0.464,-25.205,1,0.594,Secret Wispers - Double Image pays homage to Clara Schumann,-1.0,SOORRKR12A8C13FF18,135.092,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,TRBASWK128F42830F2,0
ARWB3G61187FB49404,0.0,"Hamilton, Ohio",0.0,Steve Morse,0.0,342.09914,0.0,8,0.0,-5.097,0,0.219,Prime Cuts_ Volume 2,0.26586104921065007,SOIGKLE12AB017B7F3,154.113,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),TRBGPWO128F930B503,0
ARJDUON1187B989F69,0.0,NA,0.0,David Zinman;Pittsburgh Symphony Orchestra,0.0,641.48853,0.0,0,0.426,-25.895,0,0.483,Danielpour:  Concerto for Orchestra,-1.0,SORJPQM12A8C1338BB,170.899,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,TRAIVRV128F426D8A9,0
AR5LZJD1187FB4C5E5,35.66693,NC,-80.46935,Britt Nicole,0.0,245.81179,0.0,1,0.616,-13.053,1,0.656,Don't Worry Now (Premiere Performance Plus Track),0.0,SOLMOSX12AB01878CE,160.015,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),TRAKMXB12903CC67B2,0
AROSI8L1187B9ACD43,0.0,"Los Angeles, CA",0.0,Ice Cube Featuring Flavor Flav,0.0,130.7424,0.0,11,0.094,-6.388,1,0.341,AmeriKKKa's Most Wanted (Explicit),0.3725300393660796,SOGFLWF12A6D4F64AC,92.482,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),TRATPCS128F146224A,0
ARUFCZ41187B9A868E,27.9758,Florida,-81.54106,Passion,0.0,253.41342,0.0,10,0.763,-16.307,1,0.744,Passion: Oneday Live With Road To Oneday Bonus Trax (Stereo Accompaniment Tracks),0.0,SOWZVLJ12A58A7C2C8,114.303,Jesus_ Lover Of My Soul (Bonus Stereo Trax),TRAUAQR128F9349BE2,0
ARXW2MN1187B9B8817,0.0,"New York, NY",0.0,X-ecutioners featuring Tom Tom Club & Biz Markie,0.0,236.43383,0.0,0,0.0,-5.438,0,0.0,Built From Scratch,0.5187598979970994,SONVGOV12AB018114E,102.643,Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),TRBFAMR128F9306CC5,2001
ARZOVCV11F4C83D9FA,0.0,NA,0.0,Bamberg Symphony Orchestra and Hans Swarowsky,0.0,151.01342,0.0,2,0.331,-22.492,0,0.507,Brahms: The Complete Symphonies and Hungarian Dances,-1.0,SOOOJUT12AB01883B9,137.219,Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto,TRACNZU12903CACFCF,0
AR0X3JJ1187FB3A9A7,0.0,"McLellan, FL",0.0,Hank Locklin,0.0,143.35955,0.0,0,0.0,-10.067,0,0.239,Super Box Of Country - 35 Country Classics From the 50's_ 60's_ 70's And 80's,0.690290537919224,SOXRVYA12A8C1425A7,122.798,Send Me The Pillow You Dream On,TRAPBPP128F92F07BF,1960
AR223M11187B9ADDD6,33.53858,"Glendale, AZ",-112.18628,Marty Robbins,0.0,129.67138,0.0,2,0.695,-8.116,1,0.618,Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins,0.2732859552542869,SONIRES12AB01872D2,140.73,DEU470956112,TRAUKKW12903CA89E7,0
ARPBNLO1187FB3D52F,40.71455,"New York, NY",-74.00712,Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,0.0,240.22159,0.0,2,0.297,-15.111,1,0.313,The Muppets Christmas Carol,-1.0,SOGEYSS12AC3DF9EDD,85.175,Finale: When Love Is Found/It Feels Like Christmas,TRAXVIP12903D01893,0
ARDNS031187B9924F0,32.67828,Georgia,-83.22295,Tim Wilson,0.0,123.58485,0.0,5,0.0,-6.059,0,0.112,It's A Sorry World,-1.0,SOSJBHK12A6D4F8092,169.428,Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),TRBGULR128F145DA35,0
ARRBINW1187B98AE6D,40.65507,"Brooklyn, NY",-73.94888,Marcie Blane,0.0,143.25506,0.0,0,0.606,-12.682,1,0.516,Bobby's Girl - The Complete Seville Recordings,0.6305085723023893,SOSVAPZ12A58A7E7A2,140.903,Bobby's Girl (Previously Unreleased Demo - Stereo),TRAITRS128F9308142,0
ARHPPJK1187B9AC897,0.0,"Glasgow, Scotland",0.0,Teenage Fanclub,0.0,266.89261,0.0,4,0.463,-8.198,0,0.509,Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub,0.5183103193207527,SOPLZYS12A8AE48DE6,120.271,The World'll Be OK,TRAKQKT128F4259E25,2003
AR2BU3O1187B98EBDA,0.0,NA,0.0,Raymond Lefèvre,0.0,114.99057,0.0,5,0.546,-9.831,1,0.289,Louis de funès - l'intégrale - bandes originales des gendarmes,0.0,SOPGSMM12A8C139BF7,112.445,"Générique - \"le gendarme et les gendarmettes",TRAKUUA128F425B3EE,0
ARASWKT1187B9923B7,38.62774,"St. Louis, MO",-90.19951,Felix Slatkin/Concert Arts Symphonic Band,0.0,151.17016,0.0,5,0.348,-15.019,1,0.462,The Military Band - Salute to the Services,-1.0,SOSMUXL12A8C136808,124.056,Washington Post (1998 Digital Remaster),TRARZFN128F42680B8,0
AR49IWV1187FB3C663,0.0,NA,0.0,Dédé Saint-Prix,0.0,310.83057,0.0,4,0.247,-9.493,1,0.215,Le meilleur de Dédé Saint-Prix (Double album),-1.0,SOEVOVU12AB017C56B,111.959,Balanséy lala (featuring Tanya St Val) (feat. Tanya Saint-Val),TRASUFQ128F92F8449,0
ARPFHN61187FB575F6,41.88415,"Chicago, IL",-87.63241,Lupe Fiasco feat. Matthew Santos,0.0,213.34159,0.0,2,0.303,-10.027,1,0.543,Lupe Fiasco's The Cool,0.6641517034619344,SOGXSWA12A6D4FBC99,140.046,Fighters (feat. Matthew Santos) (Amended Album Version),TRAWMBE128F423A76C,0
ARAH4TU1187FB51D28,38.62666,"New York City (Salem, IL - originally)",-88.94561,Bill Laswell,0.0,132.67546,0.0,3,0.294,-19.814,0,0.11,Emerald Aether: Shape Shifting/Reconstructions Of Irish Music,0.0,SOTTMXT12AF72A1B42,105.218,The Gary Selchie - Solas,TRAEBPU12903CE743E,0
ARK6JC91187B9B4B2D,0.0,United States,0.0,Babbie Mason,0.0,236.25098,0.0,5,0.561,-16.409,1,0.541,Isn't That Just Like God (Studio Track),-1.0,SOGQPOB12AB0183756,141.042,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),TRAJTAW128F934CEDB,0
ARQ05GM1187B990512,33.99604,"Chino Hills, CA",-117.75801,A Static Lullaby,0.0,241.10975,0.0,2,0.054,-6.571,1,0.401,The Killer In You: A Tribute To Smashing Pumpkins,0.3867901771390143,SORYYCT12A8C13FFAE,150.075,The Everlasting Gaze (A Static Lullaby),TRAZQCL128F428973A,0
ARW0Z9V1187B9A0699,0.0,"Westmoreland, Jamaica",0.0,Peter Tosh & Winston Scotland,0.0,328.4371,0.0,7,0.495,-13.002,1,0.51,Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73],-1.0,SOHANSY12AB018132E,143.85,Maga Dog/ Skanky Dog (Album),TRBHEQU128F932B874,0
ARR46IW1187FB51C2E,0.0,NA,0.0,Nicholas Hooper,0.0,77.60934,0.0,8,0.716,-19.015,1,0.631,Harry Potter And The Half-Blood Prince - Original Soundtrack,0.5782748931228445,SOEPXYF12AB01821CA,155.659,"Of Love & War (\"Harry Potter & The Half-Blood Prince\")",TRBHKRZ128F932D08F,0
AR31G891187FB3892D,56.27609,Denmark,9.51695,Laid Back,0.0,196.72771,0.0,10,0.584,-4.854,0,0.527,Good Vibes - The Very Best of Laid Back,0.23962909777363708,SOXUAQZ12AB0184442,124.534,Maybe I'm Crazy (Single original version_ 2008 Digital Remaster),TRACZDY128F92EE2F1,0
ARNQESK11F4C83FD6F,0.0,NA,0.0,Beatnuts featuring dead prez and Cheryl Pepsi Riley,0.0,318.56281,0.0,1,0.7,-5.414,1,0.76,A Musical Massacre (Explicit),0.4287022625232594,SOWNKEY12A8C131FE7,93.957,Look Around featuring dead prez and Cheryl Pepsi Riley,TRAEMMB128F426A1BF,0
ARSDSMG1187B98CB59,40.71455,"New York, NY",-74.00712,Eddie Cantor,0.0,116.34893,0.0,0,0.751,-9.792,1,0.612,The Panic Is On: The Great American Depression As Seen By The Common Man,0.2998774882739778,SOHAKWP12AB01841E0,112.896,Cheer Up! Smile! Nertz!,TRAOFMZ128F9317D06,0
ARTBFV61187FB3C250,34.05349,"Los Angeles, CA",-118.24532,Johnny Horton,0.0,132.23138,0.0,7,0.623,-11.806,1,0.403,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,0.439202489315343,SOYRTWG12A8C142BC1,179.49,The Woman I Need (Honky Tonk Mind),TRAPMCS128F92E88C5,2000
AR23EC41187FB4805D,40.14323,New Jersey,-74.72671,Catherine King/Matthew Schwinghammer/The American Boychoir,0.0,125.3873,0.0,9,0.666,-29.374,1,1.0,La bonne cuisine,-1.0,SOISNKR12A8C139DFA,101.672,Trois Noëls québècois (trad): Gabriel,TRAUKQW128F426D339,0
ARUKJUP12086C14589,0.0,NA,0.0,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,0.0,333.92281,0.0,6,0.594,-17.677,0,0.556,Massenet: Werther,-1.0,SOLRVTS12A8C139D5B,158.715,Werther - Lyric Drama in four Acts/Act III/Toute mon âme est là,TRAUTJP128F4291366,0
ARSL5SP1187B9A7AE0,34.05349,"Compton, California, USA.",-118.24532,N.W.A.,0.0,183.14404,0.0,0,0.0,-9.385,1,0.0,Straight Outta Compton (2002 Digital Remaster) (Explicit),0.2383448468293824,SOWIGGR12A6D4F6CC4,96.171,Bonus Beats (2002 Digital Remaster),TRAYQAN128F146247B,0
ARY02GH1187B99B223,0.0,"Edmonton, Alberta, Canada",0.0,Zombie Girl,0.0,256.73098,0.0,11,0.207,-7.479,0,0.548,Endzeit Bunkertracks - Act IV: The Alfa Matrix Selection,0.42512465831305757,SOOKYPR12AB018AD0C,120.103,The Darkness (Komor Kommando Mix),TRBGVWB12903CE31A6,2009
ARU0HTX1187B98B4C6,34.05349,California - LA,-118.24532,Lisa Lynne,0.0,298.10893,0.0,0,0.63,-12.811,1,0.749,Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne,0.6738755724404429,SOUMWOQ12A8C13A949,94.031,Lake Of Dreams,TRABDVD128F4292CDF,1998
AR0N0DX1187FB41327,51.50632,"London, England",-0.12714,The Master Musicians of Jajouka featuring Bachir Attar,0.0,623.72526,0.0,8,0.443,-15.926,1,0.403,The Master Musicians of Jajouka,0.30416950343527516,SOSFVEI12A6D4F7C84,131.578,The Truth Forever,TRACOTC128F1455F32,0
ARS1OWB1187B99EEAD,0.0,"New York, NY",0.0,The New York Dolls,0.0,245.68118,0.0,9,0.691,-9.325,1,0.289,20th Century Masters: The Millennium Collection: Best Of The New York Dolls,0.2707759989463275,SOYGWDD12A8AE47F23,88.508,Stranded In The Jungle,TRANVCJ128F425FC37,1974
AR3FE581187FB3F90A,0.0,"Brooklyn, NY",0.0,Fabolous,0.0,246.33424,0.0,6,0.306,-5.268,1,0.349,Street Dreams,0.5411058269016916,SOIMRXV12A58A7F1B5,96.708,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),TRAUJLJ128E0784E7C,2003
ARYTJPJ1187FB4ABCC,45.51228,"Montreal, Quebec, Canada",-73.55439,Cliff Edwards/Disney Studio Chorus,0.0,193.67138,0.0,4,0.631,-8.615,1,0.562,Julie Andrews Selects Her Favourite Disney Songs,-1.0,SOEKGLO12A8C1363DE,98.752,When You Wish Upon A Star,TRAVGZF128F4260E6F,1991
AR107SB1187B9A79F9,0.0,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",0.0,Bézu,0.0,155.48036,0.0,8,0.232,-5.772,0,0.294,Bézu le roi de la fête,-1.0,SORYMFO12AB0185343,123.294,Le clair de lune à maubeuge,TRAIQLO12903CC4610,0
AR107SB1187B9A79F9,0.0,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",0.0,Bézu,0.0,214.04689,0.0,6,0.038,-10.696,1,0.311,Maxi danses 59 titres,-1.0,SOLJVRY12AB018B60C,126.482,Viens boire un petit coup à la maison,TRAJKME12903CC41B8,0
ARSX6IX1187B9B640C,35.14968,"Memphis, TN",-90.04892,Big Star,0.0,241.60608,0.0,4,0.391,-7.724,0,0.501,Keep An Eye On The Sky,0.3738202755896518,SOJNRPI12AB018E779,160.68,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],TRAUFZY12903CD738A,0
ARE8MZ81187B9AB2A3,0.0,NA,0.0,Wendo Kolosoy,0.0,305.94567,0.0,7,0.789,-8.849,1,0.682,The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais,0.30416950343527516,SOFTJHT12AB0180955,88.471,Soki Olingi Ngai,TRAXDDY12903C93E27,0
ARZO73F1187FB4BF23,39.95227,"Philadelphia, PA",-75.16237,Bill Cosby,0.0,156.39465,0.0,0,0.0,-11.186,1,0.101,Bill Cosby Sings Hooray For The Salvation Army Band!,0.21204540548371908,SOLTJIM12A3F1EAEE1,117.047,Hold On I'm A Comin' (Album Version),TRAZBJZ128F932B37B,1968
AR4B1LP1187FB55C83,0.0,NA,0.0,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,0.0,87.32689,0.0,7,0.595,-21.523,1,0.358,Gluck: Orfée et Euridice,-1.0,SORHGGM12AB01878D5,36.624,Eurydice! ombre chère!,TRBBLNS12903CE5265,0
ARLH4CH11C8A4173EC,42.2306,Lanciano Italy,14.39059,Creedence Clearwater Revived,0.0,257.59302,0.0,0,0.575,-9.224,1,0.707,The Best Of (featuring Johnny Guitar Williamson),0.23957751093749546,SOSOMQZ12AB0180900,121.232,Have You Ever Seen The Rain,TRABLTP128F930DC6D,0
ARK6JC91187B9B4B2D,0.0,United States,0.0,Babbie Mason,0.0,236.2771,0.0,2,0.624,-17.263,1,0.589,Isn't That Just Like God (Studio Track),-1.0,SORRXOY12AB0183759,141.022,Isn't That Just Like God (Low Key Performance Track Without Background Vocals),TRACXOY128F934CEDC,0
ARIIXHS11F50C48D0D,33.62646,South Carolina,-80.9474,Agency 1.9.9.4,0.0,230.37342,0.0,11,0.686,-3.062,0,0.39,Undergrounds Series Vol. 1: Dayz Of Our Livez,0.2707759989463275,SONHMQW12A8C13163C,95.386,The Prayer - Feat. T.O. & Timberly K. Simmons,TRADCGZ128F424206F,0
ARFWL8S1187B9B4B44,0.0,"Charlemagne, Quebec, Canada",0.0,Céline Dion,0.0,274.57261,0.0,1,0.523,-7.722,1,0.697,My Love Ultimate Essential Collection,-1.0,SOOTADG12AF729F5CF,120.047,"Because You Loved Me (Theme from \"Up Close and Personal\")",TRALZTM128F92EC5F0,1996
ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,0.0,116.37506,0.0,0,0.071,-14.639,1,0.473,Horse Feathers / Animal Crackers,0.0,SOJVAAE12A8BED74B1,60.778,You Must Do Your Best Tonight / I Represent/Animal Crackers,TRARMFD128F4231386,0
ARGK9MB1187FB37402,40.8448,"New York, NY [Washington Heights]",-73.93585,MIMS,0.0,258.92526,0.0,10,0.117,-4.376,0,0.176,This Is Why I'm Hot (The Original),0.0,SOMHOLR12A6D4FBE6A,159.989,This Is Why I'm Hot (The Original) (Single Version) (Edited),TRASJIY128F149998B,0
ARR46IW1187FB51C2E,0.0,NA,0.0,Nicholas Hooper,0.0,214.90893,0.0,8,0.012,-29.51,1,0.331,Harry Potter And The Half-Blood Prince - Original Soundtrack,-1.0,SOHDPIN12AC960DAC9,93.633,"The Killing Of Dumbledore (\"Harry Potter & The Half-Blood Prince\")",TRBHAHN128F932D09E,0
ARASWKT1187B9923B7,38.62774,"St. Louis, MO",-90.19951,Felix Slatkin/Concert Arts Symphonic Band,0.0,138.57914,0.0,3,0.688,-16.325,1,0.59,The Military Band - Salute to the Services,-1.0,SOGRSCQ12A8C1367FE,122.774,El Capitan (1998 Digital Remaster),TRAGVEK128F42680B6,0
ARN8NCB1187FB49652,46.20835,"Geneva, Switzerland",6.1427,Lionel Rogg,0.0,70.03383,0.0,9,0.482,-19.452,0,0.489,Buxtehude: Organ Works,-1.0,SOUHAOJ12AB0187C31,95.426,Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (Remasterisé En 2010),TRAPGWJ12903CCEA58,0
ARNNBW81187FB55594,52.94922,nottingham,-1.14392,We Show Up On Radar,0.0,194.71628,0.0,4,0.0,-13.362,1,0.0,A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter,0.26695518627553855,SOPQTWV12AC3DF9853,80.029,Like a Bird Pulling Up At a Worm,TRAQGWN12903CE658C,0
AR93K7R1187B9AC92A,59.91228,"Oslo, Norway",10.74998,Black Debbath,0.0,268.61669,0.0,0,0.392,-6.093,0,0.409,Black Debbath Hyller Kvinnen!,-1.0,SOPAQJH12AB018BAFC,85.068,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),TRAQJBN12903CC16B5,0
ARPATQ21187B9ACAFC,53.4796,"Manchester, England",-2.24881,Happy Mondays,0.0,156.682,0.0,11,0.037,-13.229,1,0.187,Squirrel And G-Man Twenty Four Hour Party People Plastic Face Carnt Smile,0.5040343408054411,SOYFDYC12A6D4F921D,129.282,Olive Oil,TRATBGP128F1482545,1987
ARZWPWP1241B9CA793,0.0,"Cleveland, OH",0.0,Henry Mancini,0.0,182.282,0.0,0,0.378,-18.637,1,0.46,Reader's Digest Music: The Best Of Henry Mancini: The 1981 Reader's Digest Recordings Volume 2,0.26376758986854226,SOCMUVE12A8AE47257,70.769,Stardust,TRAYEUY128F4233766,0
AR67FTZ1187B9975EC,0.0,NY - New York City,0.0,Maria & Margot Hellwig/Thomas Lehrberger,0.0,192.78322,0.0,5,0.927,-9.252,1,0.702,Lieder Meines Lebens - Zum 90. Geburtstag Der Königin Der Volksmusik,-1.0,SOEOVBX12AB0189E1C,84.22,La Montanara,TRAYRNU12903CC63F4,0
ARE8MZ81187B9AB2A3,0.0,NA,0.0,Wendo Kolosoy,0.0,397.76608,0.0,0,0.677,-6.819,1,0.652,The Very Best of Congolese Rumba : The Kinshasa-Abidjan Sessions (le meilleur de la rumba congolais,0.21508031850922793,SOVFFVM12AB0186705,81.249,Marie Marie,TRAYUSC12903C93E24,1993
AR0CANF1187B9AF35F,34.05349,"Los Angeles, California",-118.24532,Dilated Peoples Featuring Devin The Dude,0.0,221.28281,0.0,4,0.444,-5.703,0,0.487,This Way,0.6649367929936313,SORJGVR12A58A7C3C8,178.13,Poisonous (Edited) (Feat. Devin The Dude),TRAZJFT128F4257871,2004
ARM4J201187B9B8B3B,-34.60852,"Buenos Aires, Argentina",-58.37354,Gustavo Santaolalla,0.0,117.18485,0.0,2,0.267,-13.505,1,0.295,Babel - Music From And Inspired By The Motion Picture,0.6392484891503506,SOUKZLZ12A6D4F869D,90.463,The Blinding Sun,TRBDQUL128F14933F1,2006
